user_id,scroll count,mouse movement count,click count,User Record Count,Total Time,Total Distance,validation,Min Score Value,Max Score Value,bf _votes_ 1 _count,bf _votes_ 5 _count,bf _votes_ 3 _count,bs _votes_ 3 _count,miq _votes_ 3 _count,pgi _votes_ 4 _count,bs _votes_ 1 _count,bs _votes_ 4 _count,bs _votes_ 5 _count,miq _votes_ 1 _count,miq _votes_ 2 _count,miq _votes_ 4 _count,miq _votes_ 5 _count,pgi _votes_ 1 _count,pgi _votes_ 2 _count,pgi _votes_ 3 _count,pgi _votes_ 5 _count,pgi _votes_ 7 _count,bf _votes_ 4 _count,bf _votes_ 2 _count,bs _votes_ 2 _count,pgi _votes_ 6 _count,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,perc_upwward_movement,perc_downward_movement,perc_no_movement_y,system,Max Speed,Avg Speed,Sd Speed,displacement,displacement_time,speed,speed_times,acceleration,acceleration_times,traj_step_angles,traj_heading,length,net_displacement
1114,155,17234,956,18345,230.181,345138.4087,0,3,6,0,0,21,2,33,8,0,2,0,0,0,33,0,0,0,2,41,0,21,0,0,33,107.7393851,101.0425824,3350,3203,11794,18.25911593,17.45789502,64.28298904,3333,3913,11101,18.16645773,21.3277375,60.50580476,pc,64.56046947,0.342458269,2.04012627,44.67079677,72.1362574,49.09943606,72.1362574,0,72.1362574,28.98713443,13.365191,33681.78076,129.0155029
1115,239,13637,318,14194,857.249,342871.4307,1,1,7,17,13,4,0,25,28,2,2,0,5,3,12,21,37,0,0,3,13,6,2,0,3,92.29088278,89.18435013,4669,5006,4519,32.89418064,35.26842328,31.83739608,4846,5738,3610,34.14118642,40.42553191,25.43328167,pc,93.17476514,0.12160485,1.248713674,109.5978153,470.9885829,61.22562012,470.9885829,2.070291829,470.9867342,60.51511073,-12.17475954,29701.00796,374.0080213
1119,31,6782,257,7070,214.502,118094.4346,1,3,7,0,7,13,2,21,20,0,2,0,0,0,33,12,0,0,3,29,7,22,0,0,25,48.93338214,54.86538462,2692,2313,2065,38.07637907,32.71570014,29.20792079,2085,3508,1477,29.49080622,49.61810467,20.89108911,pc,65.56564801,0.318307011,2.280612394,104.0242401,95.29986256,95.14983416,95.29986256,0.504178064,95.29423618,56.73388981,62.57311563,18932.41169,470.612367
1120,6,714,14,734,303.956,24840.87166,1,2,6,0,0,12,3,40,23,0,1,0,0,20,6,0,0,6,45,7,0,11,19,0,3,9.464128843,7.879120879,295,336,103,40.19073569,45.77656676,14.03269755,280,209,245,38.14713896,28.47411444,33.37874659,pc,283.4981589,2.967802849,13.64715922,114.3263568,104.86,1.740428271,104.86,-0.005968031,89.84799997,9.048280953,-0.768129638,342.9790703,88.58893836
1121,73,6632,242,6947,206.024,80151.9147,0,3,6,0,0,21,2,34,6,0,2,0,0,0,32,0,0,0,0,42,0,21,0,0,36,48.74963397,45.21840659,2582,2388,1977,37.1671225,34.37455017,28.45832734,2492,2758,1697,35.87159925,39.70059018,24.42781057,pc,146.734918,0.5584228,6.061806782,88.8991293,91.85785786,96.51844573,91.85785786,1.072345803,91.84548628,53.29341678,69.32904399,16268.54066,85.51023331
1122,38,7356,331,7725,324.315,189319.6171,0,3,7,0,17,3,0,1,0,0,3,1,0,0,39,26,0,0,0,14,23,22,0,0,47,54.65959004,55.94642857,2837,2433,2455,36.72491909,31.49514563,31.77993528,2693,3234,1798,34.86084142,41.86407767,23.27508091,pc,36.81278176,0.262498531,1.776043371,98.67962411,127.5906108,80.99821503,127.5906108,12.55473933,127.5767246,61.08122257,60.36392636,16479.49723,538.3353973
1125,62,4873,243,5178,487.629,176630.0965,0,1,6,6,9,5,1,30,3,0,3,0,0,0,36,0,0,0,0,48,0,13,9,0,33,54.51286449,59.74137931,1811,1842,1525,34.97489378,35.57358053,29.45152569,1361,2532,1285,26.28427964,48.89918888,24.81653148,pc,56.35171077,0.311166239,1.864585935,110.4638695,202.0673876,73.95238461,202.0673876,2.840527237,202.0338764,53.23503026,59.65548619,19662.56878,372.667412
1127,37,5053,284,5374,235.225,33431.90796,0,3,7,0,20,0,0,2,2,0,2,2,0,0,28,36,0,0,0,15,3,22,0,0,64,52.9453125,62.20394737,1653,1712,2009,30.75921102,31.85708969,37.38369929,1939,2397,1038,36.08113137,44.60364719,19.31522144,pc,16.1953024,0.084622601,0.399261615,103.8707593,102.1224718,85.2662125,102.1224718,8.076876614,102.1038617,65.35158866,56.00267929,16515.45072,444.2623099
1128,34,9280,236,9550,357.305,116854.896,1,3,6,0,0,21,2,33,1,0,2,0,0,0,33,0,0,0,0,42,0,21,0,0,41,43.24524158,65.7239011,3601,3507,2442,37.70680628,36.72251309,25.57068063,2355,4878,2317,24.65968586,51.07853403,24.2617801,pc,23.78532523,0.103826403,0.621246955,92.95846141,154.0488258,57.79448468,154.0488258,-0.166242889,154.0433681,56.41050904,73.48136545,18684.65074,488.0184423
1130,102,8689,315,9106,299.476,157679.8158,1,3,7,0,16,0,0,9,5,0,2,2,0,0,42,15,0,0,0,32,8,26,0,0,39,108.2796486,97.79945055,3499,3053,2554,38.42521414,33.52734461,28.04744125,3158,3758,2190,34.68043049,41.26949264,24.05007687,pc,82.42599485,0.173178454,1.41522336,98.29999469,159.1616626,81.7285412,159.1616626,16.31443596,159.1563132,60.71272182,68.91250521,16317.79912,384.1575198
1131,64,6187,227,6478,277.866,68595.18343,1,2,7,0,10,11,2,19,10,0,2,0,0,0,33,14,0,0,0,29,13,20,1,0,32,52.403125,59.01578947,2051,2780,1647,31.66100648,42.91447978,25.42451374,1960,2932,1586,30.25625193,45.26088299,24.48286508,pc,24.52830189,0.186685083,1.00421137,87.308491,151.443288,70.07802442,151.443288,-0.923156253,151.4394346,54.17430302,67.30048442,16675.92178,525.8944761
1132,41,5491,266,5798,185.565,59592.04605,1,3,6,0,13,4,0,1,8,0,3,1,0,0,26,39,0,0,0,34,0,25,0,0,42,37.80161054,45.92582418,1939,2035,1824,33.4425664,35.09830976,31.45912384,1897,2548,1353,32.71817868,43.94618834,23.33563298,pc,16.82450014,0.160552055,0.87362903,99.37957043,86.14333745,96.33434754,86.14333745,2.395696761,86.140476,64.95879875,55.53293519,16497.00869,413.0520548
1141,248,29717,370,30335,1468.331,253221.2068,1,1,7,9,6,8,0,17,20,1,2,0,1,2,7,39,2,1,0,18,21,13,6,1,22,236.5578331,166.9065934,12403,14519,3413,40.88676446,47.86220537,11.25103016,8104,6969,15262,26.71501566,22.973463,50.31152134,pc,13.86964294,0.016618003,0.16440415,155.5194793,636.2467078,52.85093753,636.2467078,4.945649714,635.9986393,35.33735638,45.82678487,34058.76597,493.9676103
1145,17,4538,239,4794,248.156,64975.74357,1,3,7,0,12,9,1,16,16,0,2,1,0,0,30,20,0,0,0,25,19,21,0,0,24,39.29513889,46.4244186,2027,1628,1139,42.28201919,33.95911556,23.75886525,1311,2402,1081,27.34668335,50.10429704,22.54901961,pc,35.46583105,0.175004105,1.215682257,101.9110509,102.9684692,83.61167944,102.9684692,0.817916475,102.9651787,52.21998142,79.78212463,18242.0781,444.8190643
1146,42,2247,48,2337,148.461,31568.35755,1,1,7,0,0,9,1,14,3,0,0,0,0,51,1,0,45,21,5,1,9,1,32,3,0,59.07320644,38.45192308,868,906,563,37.14163457,38.76765083,24.09071459,1149,774,414,49.16559692,33.11938383,17.71501926,pc,197.4797197,0.721530665,6.001990069,68.01830104,55.21077791,11.22098529,55.21077791,0.417383886,54.57250012,53.97791812,-5.739114428,1224.329419,242.860042
1147,0,10434,244,10678,1036.756,321516.9226,1,1,7,3,4,17,2,26,25,0,1,0,0,15,25,0,0,7,27,21,1,8,10,1,3,26.64345238,28.48019802,4037,3721,2920,37.80670538,34.84734969,27.34594493,3180,4374,3124,29.78085784,40.9627271,29.25641506,pc,456.9521212,0.332390268,7.001923721,137.5665748,786.3746599,79.77864574,786.3746599,2.913033783,786.3702217,58.02414087,69.02030886,26687.9155,425.3151773
1150,62,3381,48,3491,1166.883,82406.03888,0,1,4,40,0,1,0,0,1,4,0,0,66,0,0,0,82,1,0,0,0,0,1,0,0,63.41581259,52.74862637,1223,1659,609,35.03294185,47.52219994,17.44485821,1052,1704,735,30.13463191,48.81122887,21.05413922,pc,37.83849498,0.140415472,0.885985102,123.3454442,579.7068096,21.97086375,579.7068096,0.722701916,579.5102381,69.17500499,-12.67572947,2590.254328,111.0180166
1151,11,3880,153,4044,211.13,110029.7015,0,2,7,0,27,0,0,0,0,0,1,3,0,0,31,35,0,0,0,0,54,14,1,0,30,22.25625,27.91162791,1121,1383,1540,27.72007913,34.19881306,38.08110781,1474,1872,698,36.44906034,46.29080119,17.26013848,pc,131.0015647,1.178739626,9.164811115,95.82898923,108.9853854,92.5875879,108.9853854,3.759929195,108.9747065,73.08220924,28.43656084,10445.35983,465.636124
1153,61,6967,263,7291,462.476,82009.81914,0,2,7,0,11,10,1,18,18,0,1,2,0,1,29,18,0,0,1,20,20,19,2,0,25,47.09809663,55.83379121,2640,2717,1934,36.20902483,37.26512138,26.52585379,1898,3519,1874,26.03209436,48.26498423,25.70292141,pc,249.8505564,0.350206755,5.375555256,104.7139435,192.4134884,80.17384068,192.4134884,7.599158883,192.4028779,50.68126673,65.44601169,18010.79829,465.0215049
1154,67,6142,241,6450,254.164,122030.2739,1,1,7,18,0,5,1,19,24,0,1,0,5,21,14,7,0,8,21,16,4,1,18,2,11,32.95754026,43.80631868,2809,1930,1711,43.5503876,29.92248062,26.52713178,2494,2403,1553,38.66666667,37.25581395,24.07751938,pc,340.0456132,0.645398343,9.970472795,104.3728689,135.3547074,91.73423615,135.3547074,0.344675546,135.2264627,57.63494287,70.93834373,19622.09936,505.3840124
1155,8,6070,240,6318,366.326,65196.88901,1,3,7,0,10,12,1,17,10,0,2,1,0,0,33,16,0,0,0,25,16,20,0,0,33,28.38782991,41.13186813,2285,2661,1372,36.16650839,42.11775878,21.71573283,1765,3163,1390,27.93605571,50.06331117,22.00063311,pc,32.15926001,0.149042943,1.129165595,89.52207002,151.3830399,60.07763489,151.3830399,1.328049755,151.3789499,54.70817849,53.98304785,17904.414,496.2307931
1156,56,12904,228,13188,659.597,225992.7368,1,1,7,3,9,8,3,4,20,0,1,0,0,1,14,47,0,4,12,13,18,13,9,0,17,57.5124451,57.59615385,4012,5896,3280,30.42159539,44.70730968,24.87109493,3355,5114,4719,25.43979375,38.77767668,35.78252957,pc,168.0315965,0.267322004,2.560382705,102.4805784,304.0900366,58.83582502,304.0900366,3.197708729,304.0832931,47.53542051,75.44372185,19573.79047,401.8220999
1158,58,11290,295,11643,372.391,97890.25938,1,2,6,0,4,11,2,32,35,0,1,0,0,6,27,1,0,2,11,29,0,19,8,1,7,68.84480234,58.73076923,3980,4951,2712,34.18362965,42.52340462,23.29296573,3276,4466,3901,28.13707807,38.35781156,33.50511037,pc,113.6492455,0.228099335,3.466779537,122.0740856,187.9683189,85.36541184,187.9683189,-159.0124989,187.9591922,45.80926222,42.34181434,27954.96561,462.7321039
1160,70,9760,248,10078,402.671,130581.6279,1,2,6,0,0,35,4,61,77,0,0,0,0,0,5,0,0,0,0,5,0,4,3,0,2,77.06954612,80.63049451,2934,3457,3687,29.11291923,34.30244096,36.58463981,3081,4836,2161,30.57154197,47.98571145,21.44274658,pc,14.26024238,0.10514102,0.766872094,85.80261001,177.1967302,50.91901085,177.1967302,3.982678756,177.1933969,69.53766946,65.67652413,16216.69329,432.2337331
1161,31,6413,244,6688,292.107,119385.9351,1,2,7,0,5,12,0,1,2,0,2,2,0,1,33,31,0,0,0,6,36,16,9,0,40,52.75078125,68.35657895,2614,2577,1497,39.08492823,38.53169856,22.38337321,1837,3191,1660,27.46710526,47.71232057,24.82057416,pc,89.76813576,0.246802771,1.992976337,91.50195033,141.7386368,80.18781652,141.7386368,-2.395437881,141.7338955,52.58430591,39.18479745,18391.89202,496.6256135
1162,49,10035,264,10348,571.662,108912.0543,1,1,7,21,21,0,0,0,2,2,0,2,2,1,0,63,0,0,0,0,80,0,0,0,2,41.47877013,51.91758242,3303,2975,4070,31.91921144,28.74951681,39.33127174,3280,4553,2515,31.69694627,43.99884036,24.30421337,pc,40.4926941,0.094111803,1.074904265,102.335426,313.3864551,45.92770453,313.3864551,1.622198925,313.3787514,49.83684482,59.93647358,19341.39552,494.0708451
1163,1669,239,239,2147,1108.417,18536.91649,1,1,6,10,2,6,1,44,32,0,1,0,0,14,8,0,2,6,21,19,0,11,13,2,4,71.78888889,321.875,151,162,1834,7.033069399,7.545412203,85.4215184,484,1423,240,22.54308337,66.27852818,11.17838845,pc,3.148704737,0.01757765,0.109044364,218.1673803,670.77882,95.10791652,670.77882,30.12252868,670.763795,83.70713192,55.74003297,43633.47607,984.0045732
1164,133,11743,365,12241,568.824,178812.9431,1,1,7,3,0,13,0,27,25,0,4,0,1,5,32,1,1,2,9,26,8,11,15,0,13,146.5109375,114.3894737,4538,5101,2602,37.07213463,41.67143207,21.2564333,3308,4724,4209,27.02393595,38.59161833,34.38444572,pc,21.45563759,0.119150536,0.715896174,171.8515264,258.0290115,108.9135747,258.0290115,26.03898896,258.0152444,53.85924335,57.89977,30245.86865,177.4091317
1165,52,7491,250,7793,285.19,62041.07959,0,3,6,0,0,38,0,56,39,0,4,0,0,0,10,0,0,0,0,43,0,4,0,0,2,77.53953148,76.09340659,1948,2561,3284,24.99679199,32.86282561,42.14038239,1987,4287,1519,25.49724111,55.01090722,19.49185166,pc,269.6769207,0.12748431,3.100037613,103.6649017,118.1563173,79.57374673,118.1563173,2.676320546,118.1495029,74.18031449,60.01895702,17312.03858,411.7341375
1166,81,6010,106,6197,698.04,57783.43076,1,1,7,9,5,4,1,19,34,1,2,0,0,10,35,2,0,0,2,39,1,15,9,0,8,27.51683748,33.17032967,2402,2429,1366,38.76069066,39.19638535,22.042924,1925,2161,2111,31.06341778,34.87171212,34.0648701,pc,4.922212233,0.065894403,0.27595603,91.76194986,125.5292069,46.15509443,125.5292069,5.180776156,125.4996092,43.73104625,71.87828433,7983.289638,92.89241088
1167,93,9464,268,9825,1159.561,136228.7522,0,2,7,0,9,11,2,17,21,0,0,1,0,14,22,13,0,0,5,18,12,13,9,1,28,67.74743777,70.25412088,4081,3875,1868,41.54112378,39.44421824,19.01465798,3320,3893,2611,33.79478827,39.627443,26.57776873,pc,44.5475381,0.115271282,1.12332916,102.8425371,466.1866098,83.46123001,466.1866098,6.790906449,466.1796318,52.61834803,45.15622618,18717.34175,475.7110468
1168,55,6267,235,6557,475.773,51444.11989,1,2,4,0,0,42,4,65,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.32869693,73.12225275,1972,1929,2656,30.0747293,29.41894159,40.50632911,2018,3089,1450,30.77626964,47.10995882,22.11377154,pc,24.32598003,0.132310096,0.812655912,84.94412682,173.8784864,64.02211136,173.8784864,-0.119818963,173.8613999,81.38104184,54.72947767,15714.66346,429.121195
1169,37,8606,253,8896,472.846,108865.0522,0,2,7,0,7,18,2,21,19,0,1,1,0,0,23,22,0,0,12,26,7,14,3,0,20,57.9890625,62.84605263,3235,3464,2197,36.36465827,38.93884892,24.69649281,2818,3800,2278,31.67715827,42.71582734,25.60701439,pc,816.9685252,0.37191783,11.02411681,112.7401839,207.1637948,61.58424743,207.1637948,2.541836711,207.1543579,63.56147644,51.7704575,21420.63494,493.0527355
1170,116,49592,1116,50824,738.121,537265.9789,1,3,7,0,9,12,2,21,22,0,2,0,0,0,39,6,0,0,0,28,6,21,0,0,28,118.1993056,135.5593023,9071,9500,32256,17.8468137,18.69085329,63.46233301,7199,11702,31926,14.16373187,23.02319633,62.81307179,pc,5.360146538,0.023462614,0.12579697,51.97934934,458.9715891,27.10430001,458.9715891,0,458.9715891,23.80452921,26.56650121,41999.31426,471.3385195
1171,127,20308,275,20710,776.769,249717.7121,1,3,7,0,8,14,2,23,5,0,1,1,0,0,34,9,0,0,0,29,12,20,0,0,38,106.3938507,118.1868132,7714,7589,5407,37.24770642,36.64413327,26.10816031,6750,8604,5356,32.59295027,41.54514727,25.86190246,pc,27.98531756,0.055016019,0.460637604,97.59709233,273.6986732,51.88563341,273.6986732,4.674159047,273.6864195,49.94112644,40.46146651,20007.40393,490.5394989
1172,13,372,25,410,293.247,1705.862824,1,1,7,0,2,10,0,11,7,0,4,0,0,0,48,7,8,1,3,24,13,29,1,0,28,17.7228739,16.5467033,180,132,97,44.00977995,32.27383863,23.71638142,185,146,78,45.23227384,35.69682152,19.07090465,pc,6.115394842,0.195526029,0.623190224,180.3841458,111.22975,32.21804586,111.22975,10.58613894,89.47050005,8.591598294,1.408401706,721.5365831,447.2460173
1173,6,1539,40,1585,104.095,34078.0994,0,2,4,0,0,11,2,20,10,0,0,0,0,39,7,0,0,55,19,0,0,2,29,2,0,20.74816984,27.3021978,576,681,328,36.34069401,42.96529968,20.69400631,852,479,254,53.75394322,30.22082019,16.02523659,pc,140.2128716,1.018906342,6.340190714,69.30112759,40.38605878,12.90849211,40.38605878,-0.547469021,40.13717643,50.31246749,6.860541148,1178.119169,77.17512553
1174,152,11584,526,12262,226.365,215898.4786,1,1,7,5,2,13,1,12,26,0,2,1,16,30,7,1,0,10,25,15,2,5,17,0,6,43.97877013,53.40521978,2497,1967,7801,20.35874439,16.0375051,63.60375051,2382,2502,7381,19.421117,20.3995108,60.1793722,pc,113.4204444,0.489174617,2.539823807,54.02452939,104.8082417,45.45902964,104.8082417,0,104.8082417,25.90296245,31.05915818,19232.73246,508.1269526
1175,37,15042,255,15334,627.383,181303.2722,0,1,7,1,1,19,2,29,5,0,2,0,0,14,23,0,0,1,4,10,20,18,3,0,44,89.72847222,84.15116279,5966,6162,3206,38.90700404,40.18520934,20.90778662,4381,6229,4724,28.57049693,40.62214686,30.8073562,pc,74.78856055,0.102195726,1.040700479,170.313566,305.7204849,99.24022203,305.7204849,5.747276096,305.7066314,51.78444278,59.75396822,33722.08606,498.6231042
1176,223,2682,53,2958,178.503,20596.57517,1,1,7,0,1,13,1,15,13,0,3,0,4,11,32,4,0,8,4,21,2,20,8,0,36,95.00732064,77.88598901,1102,1196,660,37.25490196,40.43272481,22.31237323,1166,1102,690,39.41852603,37.25490196,23.32657201,pc,23.89078498,0.238409154,0.800923352,173.9136236,86.19735291,54.22622248,86.19735291,15.39567642,85.54464703,43.42668749,-4.986674356,2956.531601,134.4804819
1177,56,9580,273,9909,442.682,143793.595,1,4,7,0,21,0,0,0,0,0,2,2,0,0,33,33,0,0,0,0,42,21,0,0,42,58.13469985,69.21291209,3639,3404,2866,36.72419013,34.35260874,28.92320113,2725,4847,2337,27.5002523,48.91512766,23.58462004,pc,24.91039876,0.155290417,0.97009085,91.01942468,242.5603082,51.01483346,242.5603082,0.39077678,242.5540811,59.8911274,56.71267215,16838.59357,447.010067
1180,176,16259,263,16698,1136.747,133641.3277,1,1,7,1,2,9,0,7,8,0,4,0,1,9,34,15,3,8,6,26,2,13,17,0,31,123.6117188,67.17368421,5549,8352,2797,33.23152473,50.01796622,16.75050904,3933,5086,7679,23.55371901,30.45873757,45.98754342,pc,11.68967242,0.034377231,0.366940077,200.8198294,563.8487158,71.73937266,563.8487158,12.63507649,563.831665,44.51268913,59.58066779,39561.50639,500.9191552
1181,165,8616,254,9035,359.953,172253.7344,0,4,7,0,22,0,0,0,0,0,2,2,0,0,32,34,0,0,0,0,41,20,0,0,43,122.8704246,96.65521978,3358,3088,2589,37.16657443,34.1781959,28.65522966,2302,4957,1776,25.47869397,54.86441616,19.65688987,pc,1533.108132,0.52472737,22.59198283,98.24105602,191.4307759,65.0215403,191.4307759,-0.798302689,191.4268276,61.99980572,62.29801255,17093.94375,436.8352092
1182,0,5828,304,6132,226.08,65784.98889,0,1,7,0,4,15,2,29,26,0,1,0,1,10,23,3,0,4,18,24,3,19,4,1,9,21.36363636,21.14349376,1930,2143,2059,31.47423353,34.94781474,33.57795173,2131,2194,1807,34.75212003,35.77951729,29.46836269,pc,52.05819339,0.191624345,1.352961281,113.4942256,108.6752586,89.85732009,108.6752586,6.042399106,108.6694763,60.43553747,-27.77798361,16683.65116,266.4432397
1185,56,16793,242,17091,641.369,172120.9838,1,1,7,1,9,11,0,5,13,2,0,1,3,6,20,32,39,6,3,7,8,11,10,1,8,116.1257813,71.43379634,7573,7549,1969,44.30987069,44.16944591,11.5206834,5568,5726,5797,32.57855011,33.50301328,33.9184366,Windows,27.85916591,0.059841823,0.469006001,205.7596623,321.608264,110.282246,321.608264,36.15694071,321.5926752,58.45087349,59.45887982,40534.65348,531.7490009
1186,2853,258,258,3369,406.352,36165.81851,0,1,7,2,3,12,1,22,17,0,2,0,7,12,13,12,3,5,7,30,10,11,14,1,12,80.73611111,465.9668367,170,168,3031,5.046007717,4.986642921,89.96734936,2279,831,259,67.64618581,24.66607302,7.687741169,pc,20.57346842,0.060519786,0.572672071,267.5336979,183.0920493,207.2865356,183.0920493,68.89023038,183.0745301,84.15100376,54.99809536,48958.66672,121
1188,17,10726,272,11015,860.034,143577.4849,1,1,6,4,0,10,1,25,31,0,1,1,4,15,20,2,0,5,11,24,0,18,10,1,13,38.32552083,42.90970874,3818,3728,3469,34.66182478,33.84475715,31.49341807,2046,5138,3831,18.5746709,46.64548343,34.77984567,pc,41.16709006,0.066621969,0.594704705,94.31359154,454.1262282,34.17048561,454.1262282,-1177.664934,454.1033789,52.49734456,62.94442824,20654.67655,442.6104382
1189,0,10310,249,10559,646.148,277593.2951,1,1,6,9,4,14,0,20,7,3,1,0,10,12,17,7,57,0,4,9,0,11,4,0,7,33.52854938,27.9019802,3553,3875,3131,33.64901979,36.698551,29.65242921,2952,4094,3513,27.95719292,38.77261104,33.27019604,pc,36.68936342,0.215856974,1.114450079,97.19777262,299.6148557,45.08896159,299.6148557,-0.925770812,299.5932985,52.17012607,71.50153238,19536.7523,368.3069372
1190,7,1271,227,1505,605.793,10935.97391,0,3,7,0,10,11,2,22,16,0,2,0,0,0,32,12,0,0,0,31,7,21,0,0,30,28.93328446,39.56593407,515,497,493,34.2192691,33.02325581,32.75747508,411,672,422,27.3089701,44.65116279,28.03986711,pc,2.06661921,0.025685696,0.097654545,99.67177421,237.4226508,59.34175337,237.4226508,13.48603811,237.4117408,55.32986701,61.90742954,18837.96533,516.652688
1191,14,7231,248,7493,313.693,103735.5951,1,1,7,1,4,10,2,21,17,0,1,0,0,19,20,6,0,9,17,23,2,15,12,1,16,50.921875,58.9793956,2577,2672,2244,34.39209929,35.65994929,29.94795142,2621,3151,1721,34.97931403,42.05258241,22.96810356,pc,9.176753439,0.098152012,0.452968439,103.3663829,141.1839152,77.14009419,141.1839152,-0.911607175,141.1789886,49.24501411,59.24369537,18295.84977,363.1859028
1193,33,8099,245,8377,393.259,91813.94064,1,4,7,0,21,0,0,0,0,0,2,2,0,0,33,33,0,0,0,0,42,21,0,0,42,36.31771596,43.5,3074,2968,2335,36.69571446,35.43034499,27.87394055,2326,3863,2188,27.76650352,46.11436075,26.11913573,pc,12.4146965,0.063675384,0.342390286,84.88936987,159.1237189,50.97626668,159.1237189,0.447941836,159.1129081,59.14926882,54.24553885,15704.53343,86.82165628
1194,39,5841,244,6124,247.072,55883.43191,1,1,7,8,0,11,1,15,22,0,1,0,10,28,10,3,2,10,23,19,1,3,20,2,7,32.06002928,41.86538462,2621,1972,1531,42.7988243,32.2011757,25,2370,2419,1335,38.70019595,39.50032658,21.79947747,pc,34.6052999,0.154706787,0.950116476,106.6315385,113.6811989,91.45354329,113.6811989,-0.835941273,113.6775,52.06988945,64.54466201,19833.46616,463.1306511
1196,50,2617,49,2716,179.017,26744.60505,0,2,7,0,0,27,4,45,14,0,0,0,0,9,11,1,0,16,35,13,1,9,6,0,5,49.14568082,41.57142857,1187,1085,444,43.70397644,39.94845361,16.34756996,836,1207,673,30.78055965,44.44035346,24.77908689,pc,141.7352692,0.358995259,3.57759651,136.9341816,77.40495447,23.10245739,77.40495447,-2.419546566,77.11409083,55.05341162,-14.86035207,3012.551994,106.9626103
1197,119,12863,271,13253,782.456,109424.4556,0,1,7,19,12,1,0,4,16,0,3,1,2,5,16,39,2,0,6,14,34,8,2,0,12,83.62578125,69.25657895,5003,4799,3451,37.74994341,36.21066928,26.03938731,2969,5564,4720,22.40247491,41.98294726,35.61457783,pc,307.530731,0.123982845,4.600551993,161.6692058,423.3962528,72.48470028,423.3962528,11.18767792,423.3816011,56.66207716,69.00682907,28777.11864,411.6466932
1198,53,6171,231,6455,574.463,246265.7996,1,3,7,0,12,10,1,13,16,0,2,1,0,0,34,19,0,0,0,23,17,20,0,0,28,56.42532943,67.85714286,2664,2007,1784,41.27033308,31.09217661,27.63749032,1722,3389,1344,26.67699458,52.50193648,20.82106894,pc,477.5603873,0.918757898,9.265325379,100.8978851,218.6485001,93.30892617,218.6485001,-1.596540293,218.6459469,53.75358709,80.82165128,18968.8024,401.2779585
1199,851,22385,280,23516,875.603,207909.1961,1,1,7,12,10,4,0,14,10,0,1,2,4,9,24,15,33,15,8,3,5,8,8,1,10,206.7438095,94.50129822,7853,9319,6344,33.39428474,39.62833815,26.9773771,6194,7896,9426,26.33951352,33.57713897,40.08334751,pc,29.54632139,0.065427917,0.559864261,180.4709303,377.7573901,75.41609877,377.7573901,12.75524791,377.7407051,33.56717516,41.91325047,36094.18606,126.8463638
1200,43,4902,219,5164,228.11,116778.7591,0,2,6,0,0,26,3,43,47,0,0,0,0,23,0,0,0,1,21,14,0,2,14,1,1,49.5204978,52.23351648,1726,1643,1795,33.42370256,31.81642138,34.75987607,1381,2652,1131,26.74283501,51.35553834,21.90162665,pc,27.47206034,0.301326021,1.174887958,90.39447016,108.9945459,82.0309849,108.9945459,-3.515904667,108.9879675,64.24071311,52.30085063,16722.97698,429.5544203
